"","y","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","minute"
"2774",87,"Klay Thompson","Golden State Warriors","11/16/16",2016,2,7,22,"shot_no","Pullup Jump shot","2PT Field Goal",8,"Toronto Raptors",-22,17
"2775",134,"Klay Thompson","Golden State Warriors","2/2/17",2016,1,9,10,"shot_no","Pullup Jump shot","2PT Field Goal",13,"Los Angeles Clippers",-30,3
"2776",-1,"Klay Thompson","Golden State Warriors","1/6/17",2016,3,5,30,"shot_no","Pullup Jump shot","3PT Field Goal",22,"Memphis Grizzlies",228,31
"2777",195,"Klay Thompson","Golden State Warriors","1/6/17",2016,2,0,0,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Memphis Grizzlies",168,24
"2778",174,"Klay Thompson","Golden State Warriors","3/2/17",2016,1,10,51,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Chicago Bulls",-81,2
"2779",38,"Klay Thompson","Golden State Warriors","1/6/17",2016,1,3,55,"shot_no","Pullup Jump shot","2PT Field Goal",11,"Memphis Grizzlies",-104,9
"2780",178,"Klay Thompson","Golden State Warriors","1/6/17",2016,2,8,37,"shot_no","Pullup Jump shot","2PT Field Goal",21,"Memphis Grizzlies",123,16
"2781",52,"Klay Thompson","Golden State Warriors","12/10/16",2016,2,0,36,"shot_yes","Pullup Jump shot","2PT Field Goal",12,"Memphis Grizzlies",109,24
"2782",190,"Klay Thompson","Golden State Warriors","1/6/17",2016,1,9,48,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Memphis Grizzlies",-215,3
"2783",180,"Klay Thompson","Golden State Warriors","3/28/17",2016,3,0,46,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Houston Rockets",53,36
"2784",149,"Klay Thompson","Golden State Warriors","12/15/16",2016,1,4,36,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"New York Knicks",112,8
"2785",210,"Klay Thompson","Golden State Warriors","3/20/17",2016,4,11,23,"shot_yes","Pullup Jump shot","2PT Field Goal",21,"Oklahoma City Thunder",-29,37
"2786",-15,"Klay Thompson","Golden State Warriors","1/22/17",2016,1,11,6,"shot_no","Pullup Jump shot","2PT Field Goal",14,"Orlando Magic",-145,1
"2787",144,"Klay Thompson","Golden State Warriors","12/15/16",2016,3,7,39,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",-210,29
"2788",70,"Klay Thompson","Golden State Warriors","1/25/17",2016,2,6,45,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Charlotte Hornets",-150,18
"2789",252,"Klay Thompson","Golden State Warriors","11/7/16",2016,4,8,41,"shot_no","Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",55,40
"2790",115,"Klay Thompson","Golden State Warriors","12/5/16",2016,3,10,35,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Indiana Pacers",-153,26
"2791",149,"Klay Thompson","Golden State Warriors","3/14/17",2016,3,11,14,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Philadelphia 76ers",-61,25
"2792",223,"Klay Thompson","Golden State Warriors","3/18/17",2016,3,6,37,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Milwaukee Bucks",146,30
"2793",164,"Klay Thompson","Golden State Warriors","1/29/17",2016,3,9,26,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Portland Trail Blazers",84,27
"2794",254,"Klay Thompson","Golden State Warriors","3/14/17",2016,4,1,33,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Philadelphia 76ers",-65,47
"2795",41,"Klay Thompson","Golden State Warriors","11/7/16",2016,4,0,54,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"New Orleans Pelicans",233,48
"2796",154,"Klay Thompson","Golden State Warriors","3/14/17",2016,1,5,41,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Philadelphia 76ers",207,7
"2797",242,"Klay Thompson","Golden State Warriors","3/14/17",2016,2,3,34,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Philadelphia 76ers",-27,21
"2798",129,"Klay Thompson","Golden State Warriors","3/14/17",2016,3,2,47,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Philadelphia 76ers",55,34
"2799",23,"Klay Thompson","Golden State Warriors","3/14/17",2016,1,7,0,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Philadelphia 76ers",-241,5
"2800",214,"Klay Thompson","Golden State Warriors","3/14/17",2016,3,3,21,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Philadelphia 76ers",151,33
"2801",170,"Klay Thompson","Golden State Warriors","11/7/16",2016,3,6,22,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"New Orleans Pelicans",94,30
"2802",121,"Klay Thompson","Golden State Warriors","11/7/16",2016,2,0,6,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"New Orleans Pelicans",125,24
"2803",156,"Klay Thompson","Golden State Warriors","3/14/17",2016,2,6,46,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Philadelphia 76ers",-205,18
"2804",164,"Klay Thompson","Golden State Warriors","3/5/17",2016,1,9,32,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"New York Knicks",176,3
"2805",62,"Klay Thompson","Golden State Warriors","4/4/17",2016,2,10,12,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Minnesota Timberwolves",-156,14
"2806",193,"Klay Thompson","Golden State Warriors","12/28/16",2016,1,8,20,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Toronto Raptors",-197,4
"2807",18,"Klay Thompson","Golden State Warriors","4/4/17",2016,2,4,2,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",-230,20
"2808",159,"Klay Thompson","Golden State Warriors","4/4/17",2016,1,10,42,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Minnesota Timberwolves",-34,2
"2809",223,"Klay Thompson","Golden State Warriors","11/21/16",2016,2,5,13,"shot_no","Pullup Jump shot","3PT Field Goal",29,"Indiana Pacers",186,19
"2810",257,"Klay Thompson","Golden State Warriors","12/28/16",2016,1,9,44,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Toronto Raptors",96,3
"2811",282,"Klay Thompson","Golden State Warriors","4/4/17",2016,4,11,32,"shot_no","Pullup Jump shot","3PT Field Goal",32,"Minnesota Timberwolves",153,37
"2812",23,"Klay Thompson","Golden State Warriors","4/4/17",2016,2,1,42,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",-233,23
"2813",131,"Klay Thompson","Golden State Warriors","4/4/17",2016,3,5,56,"shot_yes","Pullup Jump shot","2PT Field Goal",21,"Minnesota Timberwolves",171,31
"2814",7,"Klay Thompson","Golden State Warriors","12/15/16",2016,2,3,55,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"New York Knicks",-233,21
"2815",47,"Klay Thompson","Golden State Warriors","3/24/17",2016,3,9,7,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",228,27
"2816",7,"Klay Thompson","Golden State Warriors","11/13/16",2016,3,6,30,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",235,30
"2817",267,"Klay Thompson","Golden State Warriors","11/13/16",2016,4,6,56,"shot_yes","Pullup Jump shot","3PT Field Goal",29,"Phoenix Suns",132,42
"2818",41,"Klay Thompson","Golden State Warriors","11/13/16",2016,4,3,13,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",235,45
"2819",134,"Klay Thompson","Golden State Warriors","11/7/16",2016,2,6,25,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"New Orleans Pelicans",140,18
"2820",151,"Klay Thompson","Golden State Warriors","11/13/16",2016,3,9,14,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",101,27
"2821",2,"Klay Thompson","Golden State Warriors","11/13/16",2016,3,8,35,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",238,28
"2822",149,"Klay Thompson","Golden State Warriors","3/31/17",2016,3,7,40,"shot_no","Pullup Jump shot","2PT Field Goal",15,"Houston Rockets",-55,29
"2823",159,"Klay Thompson","Golden State Warriors","10/30/16",2016,1,5,41,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Phoenix Suns",123,7
"2824",159,"Klay Thompson","Golden State Warriors","11/13/16",2016,3,9,50,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Phoenix Suns",25,27
"2825",160,"Klay Thompson","Golden State Warriors","10/30/16",2016,1,0,47,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",-217,12
"2826",80,"Klay Thompson","Golden State Warriors","11/18/16",2016,3,10,0,"shot_yes","Pullup Jump shot","2PT Field Goal",8,"Boston Celtics",25,26
"2827",200,"Klay Thompson","Golden State Warriors","11/26/16",2016,3,3,37,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Minnesota Timberwolves",-153,33
"2828",232,"Klay Thompson","Golden State Warriors","12/7/16",2016,1,4,35,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Los Angeles Clippers",-140,8
"2829",234,"Klay Thompson","Golden State Warriors","1/29/17",2016,1,11,25,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-71,1
"2830",136,"Klay Thompson","Golden State Warriors","12/7/16",2016,4,8,48,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Clippers",-142,40
"2831",159,"Klay Thompson","Golden State Warriors","11/23/16",2016,2,10,8,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Lakers",-215,14
"2832",111,"Klay Thompson","Golden State Warriors","11/18/16",2016,1,5,54,"shot_yes","Pullup Jump shot","2PT Field Goal",13,"Boston Celtics",82,7
"2833",154,"Klay Thompson","Golden State Warriors","11/26/16",2016,1,6,39,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Minnesota Timberwolves",-202,6
"2834",100,"Klay Thompson","Golden State Warriors","12/7/16",2016,2,10,14,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",-156,14
"2835",11,"Klay Thompson","Golden State Warriors","11/23/16",2016,1,8,3,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Los Angeles Lakers",-153,4
"2836",252,"Klay Thompson","Golden State Warriors","1/2/17",2016,3,9,39,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",-4,27
"2837",2,"Klay Thompson","Golden State Warriors","10/25/16",2016,2,11,45,"shot_no","Pullup Jump shot","2PT Field Goal",16,"San Antonio Spurs",-166,13
"2838",229,"Klay Thompson","Golden State Warriors","10/25/16",2016,3,7,47,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"San Antonio Spurs",91,29
"2839",252,"Klay Thompson","Golden State Warriors","10/25/16",2016,1,7,26,"shot_no","Pullup Jump shot","3PT Field Goal",25,"San Antonio Spurs",-19,5
"2840",170,"Klay Thompson","Golden State Warriors","1/2/17",2016,2,6,47,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",187,18
"2841",234,"Klay Thompson","Golden State Warriors","12/22/16",2016,3,1,15,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Brooklyn Nets",79,35
"2842",242,"Klay Thompson","Golden State Warriors","1/2/17",2016,2,6,3,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",79,18
"2843",247,"Klay Thompson","Golden State Warriors","12/5/16",2016,3,3,29,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",-104,33
"2844",252,"Klay Thompson","Golden State Warriors","12/5/16",2016,2,0,28,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",-91,24
"2845",95,"Klay Thompson","Golden State Warriors","11/23/16",2016,1,10,46,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Lakers",155,2
"2846",11,"Klay Thompson","Golden State Warriors","12/5/16",2016,3,4,37,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Indiana Pacers",-235,32
"2847",129,"Klay Thompson","Golden State Warriors","11/23/16",2016,1,8,46,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-219,4
"2848",51,"Klay Thompson","Golden State Warriors","3/26/17",2016,2,0,48,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Memphis Grizzlies",230,24
"2849",187,"Klay Thompson","Golden State Warriors","11/25/16",2016,3,4,43,"shot_no","Pullup Jump shot","2PT Field Goal",22,"Los Angeles Lakers",-124,32
"2850",228,"Klay Thompson","Golden State Warriors","12/5/16",2016,2,6,55,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Indiana Pacers",-112,18
"2851",218,"Klay Thompson","Golden State Warriors","3/26/17",2016,3,8,34,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",158,28
"2852",13,"Klay Thompson","Golden State Warriors","12/5/16",2016,3,2,28,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Indiana Pacers",233,34
"2853",254,"Klay Thompson","Golden State Warriors","12/5/16",2016,2,6,33,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",82,18
"2854",149,"Klay Thompson","Golden State Warriors","1/2/17",2016,1,9,10,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Denver Nuggets",146,3
"2855",257,"Klay Thompson","Golden State Warriors","3/26/17",2016,3,9,7,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Memphis Grizzlies",114,27
"2856",219,"Klay Thompson","Golden State Warriors","1/2/17",2016,1,7,52,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Denver Nuggets",-179,5
"2857",178,"Klay Thompson","Golden State Warriors","12/5/16",2016,1,5,33,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Indiana Pacers",14,7
"2858",257,"Klay Thompson","Golden State Warriors","3/26/17",2016,4,0,30,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",105,48
"2859",67,"Klay Thompson","Golden State Warriors","1/2/17",2016,1,5,39,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Denver Nuggets",232,7
"2860",141,"Klay Thompson","Golden State Warriors","11/1/16",2016,3,10,55,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Portland Trail Blazers",-65,26
"2861",175,"Klay Thompson","Golden State Warriors","3/18/17",2016,3,10,43,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Milwaukee Bucks",-1,26
"2862",120,"Klay Thompson","Golden State Warriors","3/6/17",2016,3,11,4,"shot_yes","Pullup Jump shot","2PT Field Goal",12,"Atlanta Hawks",15,25
"2863",170,"Klay Thompson","Golden State Warriors","3/26/17",2016,4,10,0,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",202,38
"2864",178,"Klay Thompson","Golden State Warriors","11/26/16",2016,3,5,6,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Minnesota Timberwolves",195,31
"2865",115,"Klay Thompson","Golden State Warriors","12/3/16",2016,2,2,39,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Phoenix Suns",-114,22
"2866",46,"Klay Thompson","Golden State Warriors","11/1/16",2016,1,5,45,"shot_yes","Pullup Jump shot","2PT Field Goal",21,"Portland Trail Blazers",205,7
"2867",36,"Klay Thompson","Golden State Warriors","11/1/16",2016,4,5,46,"shot_yes","Pullup Jump shot","2PT Field Goal",11,"Portland Trail Blazers",104,43
"2868",70,"Klay Thompson","Golden State Warriors","12/3/16",2016,1,6,24,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Phoenix Suns",233,6
"2869",200,"Klay Thompson","Golden State Warriors","12/15/16",2016,1,8,54,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",158,4
"2870",242,"Klay Thompson","Golden State Warriors","3/26/17",2016,2,11,1,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",-99,13
"2871",188,"Klay Thompson","Golden State Warriors","3/6/17",2016,4,8,51,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Atlanta Hawks",48,40
"2872",121,"Klay Thompson","Golden State Warriors","2/25/17",2016,3,4,24,"shot_yes","Pullup Jump shot","2PT Field Goal",13,"Brooklyn Nets",51,32
"2873",185,"Klay Thompson","Golden State Warriors","1/8/17",2016,2,5,6,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Sacramento Kings",58,19
"2874",110,"Klay Thompson","Golden State Warriors","2/11/17",2016,3,8,57,"shot_no","Pullup Jump shot","2PT Field Goal",15,"Oklahoma City Thunder",-104,28
"2875",124,"Klay Thompson","Golden State Warriors","3/26/17",2016,2,10,21,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Memphis Grizzlies",145,14
"2876",195,"Klay Thompson","Golden State Warriors","2/25/17",2016,3,9,1,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Brooklyn Nets",-179,27
"2877",244,"Klay Thompson","Golden State Warriors","2/15/17",2016,1,7,12,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Sacramento Kings",40,5
"2878",174,"Klay Thompson","Golden State Warriors","11/4/16",2016,1,5,37,"shot_no","Pullup Jump shot","2PT Field Goal",17,"Los Angeles Lakers",27,7
"2879",188,"Klay Thompson","Golden State Warriors","12/30/16",2016,4,4,9,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",-183,44
"2880",129,"Klay Thompson","Golden State Warriors","12/30/16",2016,1,11,14,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Dallas Mavericks",-63,1
"2881",188,"Klay Thompson","Golden State Warriors","11/28/16",2016,4,8,2,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",173,40
"2882",139,"Klay Thompson","Golden State Warriors","12/30/16",2016,3,10,37,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Dallas Mavericks",204,26
"2883",188,"Klay Thompson","Golden State Warriors","12/30/16",2016,3,9,20,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",184,27
"2884",129,"Klay Thompson","Golden State Warriors","12/30/16",2016,3,6,44,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Dallas Mavericks",60,30
"2885",228,"Klay Thompson","Golden State Warriors","3/18/17",2016,4,11,14,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Milwaukee Bucks",1,37
"2886",139,"Klay Thompson","Golden State Warriors","12/30/16",2016,2,2,46,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Dallas Mavericks",107,22
"2887",110,"Klay Thompson","Golden State Warriors","12/30/16",2016,2,0,30,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",-129,24
"2888",183,"Klay Thompson","Golden State Warriors","2/27/17",2016,2,10,4,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Philadelphia 76ers",9,14
"2889",149,"Klay Thompson","Golden State Warriors","12/8/16",2016,2,5,54,"shot_no","Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",-73,19
"2890",65,"Klay Thompson","Golden State Warriors","2/11/17",2016,4,7,46,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Oklahoma City Thunder",-169,41
"2891",174,"Klay Thompson","Golden State Warriors","1/20/17",2016,2,9,12,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",171,15
"2892",252,"Klay Thompson","Golden State Warriors","12/1/16",2016,1,1,40,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",-32,11
"2893",159,"Klay Thompson","Golden State Warriors","3/26/17",2016,1,4,28,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Memphis Grizzlies",-166,8
"2894",41,"Klay Thompson","Golden State Warriors","2/15/17",2016,3,5,47,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",230,31
"2895",193,"Klay Thompson","Golden State Warriors","12/1/16",2016,3,3,26,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Houston Rockets",9,33
"2896",110,"Klay Thompson","Golden State Warriors","12/17/16",2016,3,9,26,"shot_no","Pullup Jump shot","2PT Field Goal",14,"Portland Trail Blazers",-99,27
"2897",262,"Klay Thompson","Golden State Warriors","3/18/17",2016,4,9,19,"shot_yes","Pullup Jump shot","3PT Field Goal",31,"Milwaukee Bucks",171,39
"2898",154,"Klay Thompson","Golden State Warriors","12/8/16",2016,1,10,12,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",-55,2
"2899",124,"Klay Thompson","Golden State Warriors","12/8/16",2016,3,7,3,"shot_no","Pullup Jump shot","2PT Field Goal",14,"Utah Jazz",84,29
"2900",151,"Klay Thompson","Golden State Warriors","3/6/17",2016,3,5,39,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",-56,31
"2901",-5,"Klay Thompson","Golden State Warriors","3/29/17",2016,4,8,37,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"San Antonio Spurs",164,40
"2902",170,"Klay Thompson","Golden State Warriors","2/23/17",2016,3,4,48,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Clippers",97,32
"2903",169,"Klay Thompson","Golden State Warriors","2/1/17",2016,2,8,54,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Charlotte Hornets",-192,16
"2904",193,"Klay Thompson","Golden State Warriors","2/23/17",2016,3,5,54,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Clippers",179,31
"2905",134,"Klay Thompson","Golden State Warriors","2/1/17",2016,1,6,11,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Charlotte Hornets",99,6
"2906",234,"Klay Thompson","Golden State Warriors","3/16/17",2016,1,5,55,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Orlando Magic",137,7
"2907",121,"Klay Thompson","Golden State Warriors","2/8/17",2016,4,6,5,"shot_yes","Pullup Jump shot","2PT Field Goal",12,"Chicago Bulls",43,42
"2908",70,"Klay Thompson","Golden State Warriors","3/18/17",2016,4,4,41,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Milwaukee Bucks",-232,44
"2909",244,"Klay Thompson","Golden State Warriors","11/28/16",2016,1,5,2,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",91,7
